FIPS,perc_fluor,year,locationid,datatype,TEETHLOST,DENTALVISITS,high_cl_TEETHLOST,high_cl_DENTAL,low_cl_TEETHLOST,low_cl_DENTAL,SES,HC,REMS,HTT,TOTAL,EP_POV150,EP_UNEMP,EP_HBURD,EP_NOHSDP,EP_UNINSUR,EP_MINRTY,TEETHLOST_pr,DENTALVISITS_pr,FLUORIDE_pr,SES_pr,HC_pr,REMS_pr,HTT_pr,TOTAL_pr,FIPS_num,POV150_pr,UNEMP_pr,HBURD_pr,NOHSDP_pr,UNINSU_pr,MINRTY_pr
28143,37.1,2020,28143,AgeAdjPrv,22.6,43.4,28.1,47.5,17.2,39.4,0.9895,0.4163,0.9835,0.9898,0.9752,47.8,8.1,34.2,19.2,12.8,81.4,0.9719271623672231,0.023520485584218515,0.2867981790591806,0.988619119878604,0.38581183611532627,0.9871016691957512,0.9897572078907435,0.9745827010622155,28143,0.988619119878604,0.8930197268588771,0.9814112291350531,0.8520485584218513,0.7678300455235205,0.9871016691957512
28145,48.5,2020,28145,AgeAdjPrv,15,52.5,20.2,56.5,10.1,48.4,0.682,0.9262,0.5786,0.373,0.7139,24.1,5.4,19.1,23,11.5,22.1,0.6100151745068285,0.24051593323216997,0.3292867981790592,0.65402124430956,0.9203338391502276,0.5641122913505311,0.38391502276176026,0.6957511380880121,28145,0.48975720789074356,0.6020485584218513,0.26365705614567525,0.9411987860394537,0.6976479514415781,0.5641122913505311
28147,27.1,2020,28147,AgeAdjPrv,19.1,47.2,24.2,50.5,14.3,43.9,0.9173,0.8113,0.8616,0.5369,0.8647,35.9,4.7,26.5,21,13.4,47.5,0.8706373292867982,0.07928679817905918,0.25796661608497723,0.9108497723823976,0.7955235204855842,0.8676024279210925,0.5519726858877086,0.8581183611532626,28147,0.9009863429438544,0.4635811836115326,0.7985584218512898,0.9028831562974203,0.7966616084977238,0.8676024279210925
28149,80.8,2020,28149,AgeAdjPrv,15.3,51.5,19.9,54.9,11.2,48.2,0.9176,0.923,0.8883,0.8138,0.9405,32.1,6.7,27.8,14,12.1,53.1,0.6369499241274659,0.20182094081942337,0.4927921092564492,0.9112291350531108,0.9169195751138088,0.894916540212443,0.8205614567526556,0.9385432473444613,28149,0.8144916540212443,0.7879362670713201,0.8516691957511381,0.629742033383915,0.7321699544764795,0.894916540212443
28151,94.6,2020,28151,AgeAdjPrv,18.8,45,23.9,48.9,13.7,41,0.993,0.9793,0.9758,0.8565,0.9949,46.1,10.1,34.2,18.4,14.2,75.3,0.8554628224582701,0.03831562974203338,0.6441578148710166,0.992412746585736,0.9783763277693475,0.9810318664643399,0.8615326251896813,0.9946889226100152,28151,0.9848254931714719,0.9613050075872535,0.9814112291350531,0.8190440060698028,0.832701062215478,0.9810318664643399
28153,67.7,2020,28153,AgeAdjPrv,18.3,48.2,24,51.7,13.4,44.6,0.9679,0.9624,0.8183,0.3797,0.908,35.7,10.7,23.9,19.6,13.7,42.7,0.8330804248861912,0.10318664643399089,0.40515933232169954,0.9654779969650986,0.9594081942336874,0.8216995447647951,0.3907435508345979,0.9047799696509864,28153,0.8968133535660091,0.970030349013657,0.6581942336874052,0.8653262518968133,0.8129742033383915,0.8216995447647951
28155,49.2,2020,28155,AgeAdjPrv,15.5,55.3,20.4,59.1,10.8,51.5,0.6687,0.6423,0.5732,0.161,0.5092,27.5,5.9,19.2,15.3,10.4,21.7,0.6532625189681336,0.3516691957511381,0.332701062215478,0.6392261001517451,0.6145675265553869,0.5584218512898331,0.1650227617602428,0.48786039453717756,28155,0.6551593323216995,0.6839908952959028,0.2697268588770865,0.697268588770865,0.6191198786039454,0.5584218512898331
28157,0,2020,28157,AgeAdjPrv,24,42.1,29.6,45.8,18.3,38.1,0.9542,0.7034,0.9698,0.7804,0.9192,45.1,7.7,21.2,22.8,14.6,72.3,0.9848254931714719,0.013657056145675266,0,0.9506828528072838,0.6801972685887708,0.9745827010622155,0.7879362670713201,0.9165402124430956,28157,0.9836874051593323,0.8672230652503794,0.4389226100151745,0.9381638846737481,0.8448406676783005,0.9745827010622155
28159,38.6,2020,28159,AgeAdjPrv,17.9,52.5,23,55.7,13.2,49.1,0.9077,0.8915,0.8778,0.7339,0.9134,33.4,8.3,22.6,15.8,13,50.2,0.8114567526555387,0.24051593323216997,0.2921092564491654,0.9006069802731411,0.883535660091047,0.8842943854324734,0.7420333839150227,0.9100910470409712,28159,0.8455993930197269,0.9013657056145675,0.5591805766312595,0.716236722306525,0.7754172989377845,0.8842943854324734
28161,36.2,2020,28161,AgeAdjPrv,17.1,50.1,21.6,53.2,13,46.8,0.8746,0.2766,0.8119,0.5859,0.7365,34.2,6.7,21.6,15.8,13.8,42,0.7587253414264037,0.15515933232169954,0.2833839150227618,0.8634294385432474,0.2503793626707132,0.8141122913505311,0.6016691957511381,0.7196509863429439,28161,0.8634294385432474,0.7879362670713201,0.47420333839150225,0.716236722306525,0.8171471927162367,0.8141122913505311
28163,85,2020,28163,AgeAdjPrv,23.8,43.2,29.2,46.6,18.5,39.8,0.9917,0.9758,0.9472,0.958,0.9984,48,12.1,27.7,23.9,13.2,65.7,0.9829286798179059,0.021623672230652504,0.5265553869499241,0.9908952959028832,0.9749620637329287,0.9544764795144158,0.9620637329286799,0.9981031866464339,28163,0.9889984825493171,0.9844461305007587,0.8471168437025797,0.9518209408194234,0.7864188163884673,0.9544764795144158
37001,95.9,2020,37001,AgeAdjPrv,13.2,61.4,17.9,64.5,9.3,58.3,0.7393,0.6709,0.76,0.6706,0.7721,26.1,5.2,26.2,12.5,10.9,36.9,0.4563732928679818,0.605083459787557,0.6665402124430956,0.7150986342943855,0.6468133535660091,0.7572078907435509,0.6851289833080425,0.7572078907435509,37001,0.5967374810318664,0.5641122913505311,0.783763277693475,0.5440060698027314,0.6555386949924128,0.7572078907435509
37003,97.2,2020,37003,AgeAdjPrv,14,60.6,18.8,64.3,9.2,56.5,0.5487,0.7222,0.4147,0.5716,0.6012,23,5.8,18.4,16.6,9,13.3,0.5182094081942337,0.5705614567526556,0.6919575113808801,0.5174506828528073,0.6999241274658573,0.4017450682852807,0.58649468892261,0.5762518968133535,37003,0.4385432473444613,0.6612291350531108,0.210546282245827,0.7522761760242792,0.5094840667678301,0.4017450682852807
37005,0,2020,37005,AgeAdjPrv,16.1,58.8,23.1,63.1,10.2,54.3,0.7632,0.6986,0.4147,0.3173,0.626,36,3.4,23.3,21.3,10.6,13.3,0.6915781487101669,0.49203338391502277,0,0.7412746585735963,0.674886191198786,0.4017450682852807,0.32701062215478,0.6028072837632777,37005,0.9025037936267072,0.19992412746585736,0.6134294385432474,0.9108497723823976,0.6403641881638846,0.4017450682852807
37007,100,2020,37007,AgeAdjPrv,17.8,54.8,22.4,57.7,13.3,51.7,0.9583,0.7801,0.901,0.9303,0.9574,32.6,7.4,31,18.9,10.3,55.4,0.8061456752655539,0.3285280728376328,0.802731411229135,0.954855842185129,0.7598634294385432,0.9066767830045523,0.9351289833080425,0.9552352048558422,37007,0.825113808801214,0.8455993930197269,0.9396813353566009,0.838391502276176,0.6100151745068285,0.9066767830045523
37009,0,2020,37009,AgeAdjPrv,13,64,18,67.8,8.2,59.6,0.4981,0.4182,0.2276,0.2899,0.3733,24.2,4.4,18.8,13.7,11.3,7.6,0.4366464339908953,0.7371016691957512,0,0.4669954476479514,0.3880880121396055,0.22610015174506828,0.29931714719271624,0.3558421851289833,37009,0.4939301972685888,0.3979514415781487,0.24013657056145676,0.612670713201821,0.6805766312594841,0.22610015174506828
37011,0,2020,37011,AgeAdjPrv,12.8,63.4,18.3,67.4,8.2,59.3,0.7845,0.4446,0.3616,0.8393,0.7317,25.3,5.7,23.4,14.3,14.7,11.4,0.41350531107738997,0.706752655538695,0,0.7636570561456753,0.4150227617602428,0.3486342943854325,0.8440819423368741,0.7143399089529591,37011,0.5462822458270106,0.6456752655538694,0.6210166919575114,0.6433990895295902,0.8467374810318664,0.3486342943854325
37013,80.4,2020,37013,AgeAdjPrv,14.4,60.5,19,63.8,10.3,57.4,0.8787,0.8934,0.7292,0.5038,0.846,29,6.9,29.6,11.7,11.9,34.3,0.5576631259484067,0.5671471927162367,0.48975720789074356,0.8676024279210925,0.8858118361153262,0.7245827010622155,0.5185887708649469,0.8368740515933232,37013,0.7082701062215478,0.8042488619119879,0.9055386949924128,0.494309559939302,0.7215477996965098,0.7245827010622155
37015,87.3,2020,37015,AgeAdjPrv,20.4,51.7,25.2,55.1,15.7,48.1,0.9898,0.4516,0.9475,0.9723,0.9685,37.9,10,31.6,21.2,12.4,65.8,0.9279210925644916,0.2113050075872534,0.5496965098634294,0.9889984825493171,0.4214719271623672,0.954855842185129,0.973823975720789,0.9669954476479514,37015,0.9301972685887708,0.9578907435508346,0.9499241274658573,0.9089529590288316,0.7477238239757208,0.954855842185129
37017,0,2020,37017,AgeAdjPrv,17.6,53.9,22.7,57.2,13.1,50.6,0.9125,0.9274,0.8456,0.4373,0.8765,37.1,5,29.7,16.8,11.5,45.2,0.7924886191198786,0.29742033383915023,0,0.9055386949924128,0.9218512898330804,0.8505311077389985,0.44954476479514416,0.8706373292867982,37017,0.9199544764795144,0.5238998482549317,0.9093323216995448,0.7591047040971168,0.6976479514415781,0.8505311077389985
37019,100,2020,37019,AgeAdjPrv,10.8,68.2,15.6,71.5,6.8,64.4,0.5016,0.3803,0.5274,0.2673,0.4083,18.2,6,25.3,8,9.7,18.6,0.2101669195751138,0.9059180576631259,0.802731411229135,0.46965098634294383,0.3512898330804249,0.5132776934749621,0.2746585735963581,0.3899848254931715,37019,0.21775417298937785,0.6999241274658573,0.7378603945371776,0.23482549317147192,0.5663884673748103,0.5132776934749621
37021,92.3,2020,37021,AgeAdjPrv,10.2,66.2,15.1,70.1,6,62.2,0.4784,0.2253,0.493,0.8533,0.5398,22.3,3.2,28.4,8.3,11.1,16.7,0.15895295902883155,0.840288315629742,0.6096358118361154,0.44688922610015175,0.20333839150227617,0.4795144157814871,0.8581183611532626,0.5174506828528073,37021,0.40933232169954475,0.17223065250379363,0.868361153262519,0.255690440060698,0.6680576631259484,0.4795144157814871
37023,98.8,2020,37023,AgeAdjPrv,15.8,56.7,21.6,60.6,10.6,52.7,0.7963,0.6079,0.5274,0.6658,0.7457,30,6.6,19.5,17.6,11.9,18.6,0.6729893778452201,0.40553869499241274,0.7405159332321699,0.7773141122913505,0.5792867981790591,0.5132776934749621,0.6798179059180577,0.7283763277693475,37023,0.746206373292868,0.7776934749620638,0.29817905918057663,0.7940060698027314,0.7215477996965098,0.5132776934749621
37025,91.9,2020,37025,AgeAdjPrv,10.2,65.8,14.4,68.7,6.7,62.7,0.3539,0.4812,0.7495,0.3581,0.4338,17.4,5,22.7,9.4,7.9,35.9,0.15895295902883155,0.8220789074355084,0.6039453717754173,0.3319423368740516,0.44954476479514416,0.746206373292868,0.36911987860394535,0.4142640364188164,37025,0.18778452200303491,0.5238998482549317,0.5671471927162367,0.32701062215478,0.4146433990895296,0.746206373292868
37027,99.4,2020,37027,AgeAdjPrv,14.8,58,20.3,62,9.7,54,0.7861,0.7062,0.4087,0.5344,0.7088,27.3,6.5,20,18.6,12,13,0.5914264036418816,0.4571320182094082,0.7640364188163885,0.7651745068285281,0.6832321699544764,0.3964339908952959,0.5496965098634294,0.6908194233687405,37027,0.6456752655538694,0.7663125948406677,0.34028831562974204,0.8270106221547799,0.7276176024279211,0.3964339908952959
37029,0,2020,37029,AgeAdjPrv,12,64,16.4,67.6,8.2,60.3,0.5987,0.7578,0.5481,0.1216,0.478,16.7,8.7,25.6,12.6,7.2,19.9,0.3266312594840668,0.7371016691957512,0,0.5671471927162367,0.738619119878604,0.533763277693475,0.1274658573596358,0.4575113808801214,37029,0.15857359635811835,0.9169195751138088,0.7549317147192717,0.5504552352048558,0.34749620637329287,0.533763277693475
37031,46.8,2020,37031,AgeAdjPrv,10.6,67.7,15.7,71.3,6.8,63.7,0.4551,0.2498,0.4271,0.4755,0.4007,17.5,5.3,24.8,7.9,10.1,13.8,0.19195751138088013,0.8945371775417299,0.3235963581183611,0.424886191198786,0.22458270106221548,0.4142640364188164,0.48899848254931716,0.38315629742033386,37031,0.19385432473444614,0.584597875569044,0.7181335356600911,0.22647951441578149,0.5967374810318664,0.4142640364188164
37033,76.4,2020,37033,AgeAdjPrv,15.6,58.3,19.8,61.5,11.5,54.9,0.7218,0.6003,0.7842,0.6884,0.753,24.6,5.8,24.2,17.9,8.1,39.1,0.6585735963581184,0.46889226100151743,0.4654779969650986,0.6961305007587253,0.5709408194233687,0.7833839150227617,0.7003034901365706,0.7367223065250379,37033,0.5102427921092565,0.6612291350531108,0.6798179059180577,0.8012139605462822,0.4305766312594841,0.7833839150227617
37035,91.9,2020,37035,AgeAdjPrv,12.2,63.4,16.7,66.7,8.2,59.9,0.5917,0.6407,0.6251,0.7101,0.6808,21.7,6,19.9,13.6,11.3,25.2,0.34749620637329287,0.706752655538695,0.6039453717754173,0.5603186646433991,0.6130500758725341,0.6111532625189682,0.7173748103186647,0.6600910470409712,37035,0.38277693474962066,0.6999241274658573,0.3330804248861912,0.6081183611532626,0.6805766312594841,0.6111532625189682
37037,97,2020,37037,AgeAdjPrv,9.8,69.1,14.5,72.2,5.9,65.6,0.4344,0.662,0.6572,0.1671,0.4192,19.8,4.4,22.3,10.9,9.9,28.1,0.1263277693474962,0.9267830045523521,0.6866464339908953,0.40629742033383914,0.6365705614567526,0.6464339908952959,0.17147192716236723,0.4006069802731411,37037,0.2909711684370258,0.3979514415781487,0.5333839150227617,0.4374051593323217,0.5796661608497724,0.6464339908952959
37039,0,2020,37039,AgeAdjPrv,14,60.4,19.8,64.4,9.4,56.3,0.7712,0.3756,0.3001,0.1932,0.4701,30.5,4.9,24.2,11.2,15.5,9.3,0.5182094081942337,0.5641122913505311,0,0.7496206373292867,0.34635811836115327,0.2924886191198786,0.19840667678300455,0.45030349013657056,37039,0.7602427921092565,0.503793626707132,0.6798179059180577,0.4597875569044006,0.872154779969651,0.2924886191198786
37041,100,2020,37041,AgeAdjPrv,15.3,58.8,20.4,62.2,11.2,55.2,0.8043,0.9414,0.795,0.492,0.8358,29.3,5.3,26.3,16.1,9.4,40.1,0.6369499241274659,0.49203338391502277,0.802731411229135,0.7867981790591806,0.9381638846737481,0.795144157814871,0.5053110773899848,0.8258725341426404,37041,0.7207890743550834,0.584597875569044,0.7890743550834598,0.7291350531107739,0.5386949924127465,0.795144157814871
37043,0,2020,37043,AgeAdjPrv,12.5,63.9,17.7,67.8,7.5,59.7,0.5821,0.4984,0.1983,0.457,0.4847,25.3,3.5,22.7,11.9,14.8,6.9,0.37594840667678303,0.7310318664643399,0,0.5496965098634294,0.4677541729893778,0.19916540212443096,0.46851289833080423,0.4628224582701062,37043,0.5462822458270106,0.22040971168437026,0.5671471927162367,0.5102427921092565,0.8524279210925645,0.19916540212443096
37045,99.3,2020,37045,AgeAdjPrv,15.6,60.5,20.6,64,11,57.1,0.8997,0.6464,0.6502,0.8686,0.8756,31.5,7.4,25.8,14.2,11.4,27.5,0.6585735963581184,0.5671471927162367,0.7591047040971168,0.891122913505311,0.6187405159332322,0.6388467374810318,0.874051593323217,0.8694992412746586,37045,0.7993171471927162,0.8455993930197269,0.7663125948406677,0.6392261001517451,0.6866464339908953,0.6388467374810318
37047,26.9,2020,37047,AgeAdjPrv,17.7,54.4,22.6,57.4,13.6,51.4,0.9513,0.9128,0.8017,0.853,0.9523,35.6,5.7,31.1,16,13.6,40.9,0.7993171471927162,0.3141122913505311,0.2568285280728376,0.9476479514415781,0.9070561456752656,0.8031107738998483,0.8577389984825493,0.9503034901365706,37047,0.8941578148710166,0.6456752655538694,0.9423368740515933,0.7234446130500759,0.8057663125948407,0.8031107738998483
37049,62.6,2020,37049,AgeAdjPrv,12.7,62.3,17,65.5,8.9,59.1,0.7269,0.8517,0.733,0.9026,0.867,24.1,6.1,26.6,11.1,10.4,34.8,0.4013657056145675,0.6513657056145675,0.37822458270106224,0.701062215477997,0.840288315629742,0.7287556904400607,0.9074355083459787,0.8603945371775418,37049,0.48975720789074356,0.7120637329286799,0.8057663125948407,0.4537177541729894,0.6191198786039454,0.7287556904400607
37051,90.5,2020,37051,AgeAdjPrv,13.5,62.9,17.4,65.4,10.4,60.3,0.8386,0.853,0.9122,0.9411,0.9338,29.8,7.8,35,8.5,10.4,57.5,0.4795144157814871,0.6809559939301972,0.5872534142640364,0.8247344461305007,0.8418057663125948,0.9188163884673748,0.9453717754172989,0.9320940819423369,37051,0.7405159332321699,0.8755690440060698,0.9867223065250379,0.2701062215477997,0.6191198786039454,0.9188163884673748
37053,0,2020,37053,AgeAdjPrv,10.5,65.7,15,69.2,6.8,61.9,0.288,0.1684,0.4087,0.0118,0.092,14.3,3.3,21.7,9.1,12.3,13,0.18285280728376327,0.8190440060698028,0,0.2716236722306525,0.15098634294385432,0.3964339908952959,0.01251896813353566,0.09066767830045523,37053,0.08801213960546282,0.18361153262518967,0.48179059180576633,0.30842185128983307,0.7416540212443096,0.3964339908952959
37055,99.9,2020,37055,AgeAdjPrv,9,71,13.2,74.3,5.6,67.4,0.4959,0.1795,0.4087,0.1623,0.2772,16.2,5.6,28.7,5.6,12.5,13,0.07245827010622155,0.9632018209408194,0.7955235204855842,0.464339908952959,0.16160849772382396,0.3964339908952959,0.1665402124430956,0.26593323216995446,37055,0.1430197268588771,0.6312594840667678,0.879742033383915,0.06904400606980274,0.7511380880121397,0.3964339908952959
37057,100,2020,37057,AgeAdjPrv,14.2,62.1,19.4,65.8,9.7,58.6,0.7603,0.6938,0.557,0.3908,0.668,25.9,5.5,23.5,15.1,11.7,20.5,0.5386949924127465,0.6403641881638846,0.802731411229135,0.7382397572078907,0.6699544764795144,0.5424886191198786,0.40288315629742033,0.6456752655538694,37057,0.582701062215478,0.6176024279210925,0.6282245827010622,0.6877845220030349,0.7063732928679818,0.5424886191198786
37059,98.2,2020,37059,AgeAdjPrv,11.4,64.8,15.8,68.6,7.1,60.9,0.3574,0.6155,0.4758,0.4717,0.4583,20.2,4,20,10.2,11.2,15.8,0.26707132018209406,0.7780728376327769,0.7173748103186647,0.3349772382397572,0.5868740515933232,0.4616843702579666,0.48444613050075874,0.4381638846737481,37059,0.3106980273141123,0.3095599393019727,0.34028831562974204,0.3884673748103187,0.6726100151745068,0.4616843702579666
37061,0,2020,37061,AgeAdjPrv,17.5,55.7,22.4,58.6,13.2,52.9,0.9106,0.9637,0.8686,0.5013,0.9013,32.7,5.9,22,21.3,16.7,48.7,0.783763277693475,0.36874051593323215,0,0.9032625189681336,0.9609256449165402,0.8755690440060698,0.5155538694992413,0.8979514415781487,37061,0.828907435508346,0.6839908952959028,0.5045523520485584,0.9108497723823976,0.9044006069802731,0.8755690440060698
37063,98.7,2020,37063,AgeAdjPrv,9.8,65.5,13.9,68.3,6.4,62.3,0.647,0.2708,0.9115,0.8867,0.7285,21.7,4.7,29.6,10.4,11.8,57.4,0.1263277693474962,0.8088012139605463,0.7363429438543247,0.616464339908953,0.24468892261001518,0.9180576631259484,0.8930197268588771,0.7113050075872535,37063,0.38277693474962066,0.4635811836115326,0.9055386949924128,0.40212443095599393,0.7135811836115327,0.9180576631259484
37065,87.9,2020,37065,AgeAdjPrv,19.2,52.9,24.3,56.2,14.3,49.5,0.9615,0.9131,0.943,0.8335,0.9634,35.5,8.9,29.9,17,10.1,64.1,0.8751896813353566,0.2564491654021244,0.5569044006069803,0.9582701062215478,0.9074355083459787,0.9503034901365706,0.8387708649468892,0.9616843702579666,37065,0.8926403641881638,0.924886191198786,0.915402124430956,0.7697268588770865,0.5967374810318664,0.9503034901365706
37067,98.9,2020,37067,AgeAdjPrv,12,65.1,16.6,68.1,8.1,62,0.69,0.6254,0.8297,0.768,0.7766,25.5,5,27,11,10.6,43.9,0.3266312594840668,0.7902124430955993,0.7431714719271624,0.6612291350531108,0.5971168437025797,0.8334597875569044,0.7746585735963581,0.761380880121396,37067,0.5595599393019727,0.5238998482549317,0.8209408194233687,0.44726858877086495,0.6403641881638846,0.8334597875569044
37069,13.2,2020,37069,AgeAdjPrv,13.7,61.8,18.1,64.9,10,58.6,0.6575,0.6302,0.7559,0.6547,0.7193,23,6.8,21.2,13.5,10.4,36.7,0.4973444613050076,0.624051593323217,0.21509863429438544,0.6274658573596358,0.6024279210925645,0.7534142640364189,0.6680576631259484,0.701062215477997,37069,0.4385432473444613,0.7966616084977238,0.4389226100151745,0.6005311077389985,0.6191198786039454,0.7534142640364189
37071,89.6,2020,37071,AgeAdjPrv,13.8,59.5,19,63.1,9.6,56.2,0.7724,0.626,0.6607,0.5162,0.7167,24.2,6,26.2,14.4,10.3,28.4,0.5045523520485584,0.5220030349013657,0.5747344461305007,0.7507587253414264,0.5978755690440061,0.6506069802731411,0.5311077389984825,0.6987860394537178,37071,0.4939301972685888,0.6999241274658573,0.783763277693475,0.6498482549317147,0.6100151745068285,0.6506069802731411
37073,100,2020,37073,AgeAdjPrv,15.1,59.4,19,62.3,11.4,56.4,0.7148,0.6197,0.761,0.2327,0.599,23.6,9.6,25.3,11.1,8.3,37,0.6160849772382397,0.5166919575113809,0.802731411229135,0.6881638846737481,0.5906676783004552,0.7579666160849773,0.23861911987860396,0.5739757207890743,37073,0.4601669195751138,0.9506828528072838,0.7378603945371776,0.4537177541729894,0.44916540212443096,0.7579666160849773
37075,0,2020,37075,AgeAdjPrv,14,60.7,19,64.4,9.6,56.8,0.4844,0.7915,0.4243,0.3055,0.5035,23,3.4,17.5,18,13.4,13.7,0.5182094081942337,0.5747344461305007,0,0.45257966616084977,0.7727617602427921,0.41160849772382396,0.3148710166919575,0.48141122913505313,37075,0.4385432473444613,0.19992412746585736,0.15819423368740515,0.8057663125948407,0.7966616084977238,0.41160849772382396
37077,98,2020,37077,AgeAdjPrv,14,61.8,18.6,64.7,9.8,58.3,0.6505,0.564,0.8151,0.5137,0.6598,23.9,4.7,25,13.9,9.9,42.3,0.5182094081942337,0.624051593323217,0.710546282245827,0.6198786039453718,0.5341426403641881,0.8179059180576631,0.5288315629742033,0.6377086494688923,37077,0.4768588770864947,0.4635811836115326,0.7268588770864947,0.6232928679817906,0.5796661608497724,0.8179059180576631
37079,0,2020,37079,AgeAdjPrv,18.4,54.6,23.1,57.5,14.3,51.8,0.9602,0.8915,0.8892,0.9844,0.9844,32.6,5.6,27.7,23.7,15.2,53.3,0.8368740515933232,0.3228376327769347,0,0.956752655538695,0.883535660091047,0.8956752655538694,0.9844461305007587,0.9840667678300455,37079,0.825113808801214,0.6312594840667678,0.8471168437025797,0.9487860394537178,0.8634294385432474,0.8956752655538694
37081,98.5,2020,37081,AgeAdjPrv,11.5,61.7,16,64.7,8.1,58.9,0.7066,0.5837,0.8787,0.8183,0.7941,24.7,5.9,29.2,10.4,9.2,50.4,0.27693474962063735,0.6187405159332322,0.7295144157814871,0.6790591805766313,0.5538694992412747,0.8854324734446131,0.8239757207890743,0.7807283763277694,37081,0.5170713201820941,0.6839908952959028,0.8968133535660091,0.40212443095599393,0.5238998482549317,0.8854324734446131
37083,89.5,2020,37083,AgeAdjPrv,20.8,50.4,25.6,53.7,16,47.3,0.9835,0.8542,0.9354,0.9163,0.9768,40.5,6.5,34.4,20.9,12.6,61.9,0.9374051593323217,0.1657814871016692,0.5724582701062215,0.9821699544764795,0.8429438543247344,0.9434749620637329,0.9207132018209409,0.9764795144157815,37083,0.9559939301972686,0.7663125948406677,0.9833080424886191,0.9006069802731411,0.7560698027314112,0.9434749620637329
37085,99.8,2020,37085,AgeAdjPrv,13.4,60.3,18,63,9.6,57.3,0.8014,0.83,0.7801,0.4306,0.7823,26.3,6.6,26.2,11.9,11,38.9,0.47078907435508344,0.5591805766312595,0.7879362670713201,0.7833839150227617,0.8160091047040972,0.7784522003034902,0.44347496206373294,0.7674506828528073,37085,0.6020485584218513,0.7776934749620638,0.783763277693475,0.5102427921092565,0.66350531107739,0.7784522003034902
37087,76.8,2020,37087,AgeAdjPrv,11.6,65.7,16.8,69.9,7.3,61.6,0.5621,0.4717,0.2336,0.1598,0.3549,22.6,4.1,24.6,11.5,11.1,7.7,0.2860394537177542,0.8190440060698028,0.468133535660091,0.5295902883156297,0.4411987860394537,0.2306525037936267,0.16350531107739,0.33877086494688924,37087,0.4226100151745068,0.33801213960546284,0.7082701062215478,0.48634294385432475,0.6680576631259484,0.2306525037936267
37089,95.8,2020,37089,AgeAdjPrv,10,66.9,14.5,70.4,6.1,62.9,0.352,0.5232,0.5022,0.3135,0.3832,19.1,3,23.2,8.6,12.2,17.1,0.1415022761760243,0.8717754172989378,0.6650227617602428,0.3300455235204856,0.49241274658573597,0.48975720789074356,0.3232169954476479,0.36532625189681334,37089,0.25872534142640363,0.1445371775417299,0.6058421851289834,0.27617602427921095,0.7359635811836115,0.48975720789074356
37091,3.7,2020,37091,AgeAdjPrv,18.6,53.6,23.5,56.7,14.2,50.4,0.9526,0.8552,0.9532,0.93,0.9669,35.5,8.3,28.8,15.9,10.2,66.9,0.8471168437025797,0.283763277693475,0.17033383915022762,0.9487860394537178,0.8440819423368741,0.9601669195751138,0.9347496206373292,0.9650986342943855,37091,0.8926403641881638,0.9013657056145675,0.8827769347496206,0.7207890743550834,0.6062215477996965,0.9601669195751138
37093,98.1,2020,37093,AgeAdjPrv,15.1,58.5,18.7,61.1,11.9,56,0.902,0.9583,0.9284,0.6283,0.9236,27.1,7.9,29.8,12.5,12.6,61,0.6160849772382397,0.48368740515933234,0.7135811836115327,0.8937784522003035,0.9556145675265554,0.936267071320182,0.6418816388467374,0.9214719271623673,37093,0.6358118361153262,0.879742033383915,0.911608497723824,0.5440060698027314,0.7560698027314112,0.936267071320182
37095,86,2020,37095,AgeAdjPrv,17.6,55.5,22.3,58.5,13.3,52.2,0.9504,0.338,0.8456,0.5796,0.8043,30.3,4.5,34.6,21.6,19.5,45.2,0.7924886191198786,0.3584977238239757,0.5345220030349014,0.9465098634294385,0.3122154779969651,0.8505311077389985,0.5948406676783005,0.7917298937784522,37095,0.7545523520485584,0.424886191198786,0.9844461305007587,0.9150227617602428,0.9563732928679818,0.8505311077389985
37097,69.2,2020,37097,AgeAdjPrv,10.7,67.6,15.3,70.9,7.1,64.3,0.3756,0.5169,0.6155,0.2938,0.4032,18.3,4.8,21.7,9.7,9.5,24.4,0.19878603945371776,0.891122913505311,0.4169195751138088,0.3509104704097117,0.48596358118361155,0.6012898330804249,0.30311077389984825,0.38543247344461307,37097,0.22382397572078908,0.48179059180576633,0.48179059180576633,0.3501517450682853,0.5481790591805766,0.6012898330804249
37099,0,2020,37099,AgeAdjPrv,12.7,62.6,17.8,66,8.3,58.8,0.7689,0.247,0.5395,0.8829,0.7218,29,5.8,22.2,12,14.4,19.4,0.4013657056145675,0.6680576631259484,0,0.7477238239757208,0.22230652503793627,0.5246585735963581,0.8899848254931715,0.7040971168437026,37099,0.7082701062215478,0.6612291350531108,0.5238998482549317,0.5166919575113809,0.8399089529590288,0.5246585735963581
37101,95.5,2020,37101,AgeAdjPrv,12.6,65.1,17.3,68.2,8.9,62.2,0.5974,0.7365,0.7171,0.4032,0.6302,22.2,4.3,24.9,11.8,11.9,33.1,0.3888467374810319,0.7902124430955993,0.6581942336874052,0.5660091047040972,0.7150986342943855,0.7109256449165402,0.4161608497723824,0.6077389984825493,37101,0.40477996965098634,0.38277693474962066,0.7242033383915023,0.5018968133535661,0.7215477996965098,0.7109256449165402
